Время (мс),Сигнал (В) 
817730, -0.0321889
817761, -0.031206
817794, -0.0321037
817828, -0.0313158
817861, -0.0321963
817894, -0.0312837
817926, -0.0322119
817959, -0.0313986
817992, -0.0321644
818025, -0.0311754
818059, -0.0320595
818099, -0.0313489
818137, -0.0323763
