Время (мс)	Сигнал (В)
133753	-0.00278416
133788	-0.00359167
133822	-0.00277881
133856	-0.00360994
133892	-0.00274906
133927	-0.00360607
133961	-0.00277916
133995	-0.00362701
134031	-0.00277191
134065	-0.00361523
134100	-0.00279534
134135	-0.0036116
134169	-0.00278398
134204	-0.00359917
134237	-0.00277666
134271	-0.00360839
134304	-0.00274276
134339	-0.00358739
134373	-0.00279546
134409	-0.00362088
134443	-0.00279058
134477	-0.00358358
134510	-0.00278785
134544	-0.00362909
134577	-0.00277857
134636	-0.00359388
