Время (мс),Сигнал (В) 
922538, -0.00551615
922560, -0.00562703
922586, -0.00554726
922609, -0.0056143
922632, -0.00557831
922655, -0.00565332
922676, -0.00554226
922693, -0.00561567
922710, -0.00557433
922727, -0.00559443
922744, -0.00554851
922760, -0.00561382
922778, -0.00552662
922794, -0.00558366
922811, -0.0055306
922828, -0.00557569
922846, -0.00553554
922864, -0.00560556
922881, -0.00554768
922899, -0.00557778
922917, -0.0055121
922934, -0.0055585
922951, -0.00553578
922968, -0.00559211
922985, -0.00557944
923001, -0.00560996
923015, -0.00553953
923031, -0.00557117
923047, -0.00552436
923063, -0.0055867
923079, -0.00555249
923095, -0.00558176
923112, -0.00551234
923128, -0.00561359
923146, -0.00555541
923164, -0.00559509
923183, -0.00557998
923201, -0.00560561
923219, -0.00554964
923237, -0.00556713
923255, -0.0055475
923272, -0.00562376
923290, -0.00557534
923307, -0.00559949
923325, -0.00556665
923341, -0.00558813
923358, -0.00555654
923375, -0.0055767
923392, -0.00553976
923409, -0.00561252
923425, -0.00555386
923443, -0.00560651
923460, -0.00557891
923478, -0.00558688
923497, -0.00554922
923515, -0.00561787
923532, -0.00552995
923552, -0.0056002
923570, -0.0055745
923588, -0.00559223
923604, -0.00553965
923624, -0.00559889
923641, -0.00554327
923658, -0.00560121
923675, -0.00554399
923702, -0.00558527
923727, -0.00555523
923751, -0.00560472
923775, -0.00554131
923799, -0.0055638
923822, -0.00553025
923844, -0.00559455
923867, -0.00554994
923890, -0.00557546
923912, -0.00555702
923933, -0.00557093
923954, -0.00552132
923975, -0.00557819
923995, -0.00556856
924015, -0.00560032
924035, -0.00556041
924055, -0.0055889
924074, -0.00556695
924093, -0.00558355
924112, -0.00557891
924130, -0.00558688
924148, -0.00559092
924166, -0.00560264
924183, -0.00553054
924203, -0.00560567
924222, -0.00554494
924241, -0.00558896
