Время (мс),Сигнал (В) 
1115046, -0.0125708
1115080, -0.0117801
1115113, -0.0126412
1115145, -0.0117763
1115179, -0.0124949
1115214, -0.0116431
1115250, -0.0125583
1115283, -0.011765
1115318, -0.0125653
1115353, -0.0115962
1115387, -0.0124953
1115420, -0.0116223
1115453, -0.0124968
1115486, -0.0115819
1115520, -0.0125123
1115557, -0.0116188
1115578, -0.0125635
1115612, -0.0116809
1115645, -0.0126074
1115679, -0.0117524
1115714, -0.012626
1115745, -0.0116673
1115781, -0.0124815
1115817, -0.0117763
1115853, -0.0126109
1115887, -0.0117267
1115922, -0.0125942
1115957, -0.0116544
1115991, -0.0125159
1116028, -0.0116348
1116064, -0.0125338
1116103, -0.0116775
1116140, -0.0124224
1116177, -0.0113656
1116215, -0.0124135
1116235, -0.0115142
1116266, -0.0125956
1116295, -0.0117565
1116327, -0.0128066
1116356, -0.0117767
1116382, -0.0127295
1116407, -0.011774
1116434, -0.0126514
1116459, -0.0116737
1116483, -0.0124654
1116509, -0.0115046
1116535, -0.012422
1116561, -0.0115345
1116587, -0.0123925
1116612, -0.0115956
1116638, -0.012472
1116664, -0.0116723
1116689, -0.0124993
1116715, -0.0116524
1116741, -0.0126128
1116767, -0.0117864
1116793, -0.0126491
1116819, -0.0117345
1116845, -0.0126738
1116872, -0.0117755
1116899, -0.0127175
1116926, -0.0116474
1116954, -0.0125681
1116985, -0.0116083
1117016, -0.0124337
1117049, -0.0115314
1117080, -0.0123691
1117110, -0.0114858
1117140, -0.0124271
1117172, -0.0116002
1117203, -0.0124605
1117235, -0.0117255
1117273, -0.0126431
1117307, -0.0117924
1117343, -0.0126949
1117378, -0.0118693
1117416, -0.0126368
1117450, -0.0117016
1117485, -0.0125963
1117519, -0.0116464
1117553, -0.0124787
1117586, -0.0114325
1117620, -0.0123002
1117649, -0.0114826
1117678, -0.0124486
1117708, -0.011627
1117737, -0.012483
1117767, -0.0116591
1117798, -0.0126808
1117827, -0.0118552
1117855, -0.0126607
1117883, -0.0118577
1117910, -0.0126834
1117938, -0.0117059
1117966, -0.0124836
1117996, -0.0116032
1118027, -0.0125583
1118055, -0.0115777
1118085, -0.0123583
1118113, -0.0115479
1118141, -0.0124404
1118169, -0.0115996
1118198, -0.0124848
1118227, -0.0116633
1118255, -0.0126532
1118285, -0.0117052
1118314, -0.0126631
1118343, -0.0117477
1118373, -0.0126867
1118404, -0.0118007
1118434, -0.0125644
1118465, -0.0117691
1118496, -0.0126068
1118527, -0.0116255
1118559, -0.0124563
1118590, -0.011549
1118620, -0.0124203
1118655, -0.0116022
1118690, -0.0123833
1118726, -0.0115621
1118763, -0.0125699
1118799, -0.0117239
1118834, -0.0125918
1118870, -0.0117065
1118908, -0.0126695
1118944, -0.0118753
1118979, -0.0127371
1119015, -0.0117288
1119048, -0.0126335
1119080, -0.0116748
1119112, -0.0124918
1119145, -0.0115078
1119177, -0.0123974
1119207, -0.0115733
1119236, -0.0123912
1119266, -0.0115696
1119294, -0.0124137
1119325, -0.0116483
1119353, -0.0126471
1119383, -0.0117912
1119415, -0.0126515
1119444, -0.0117768
1119474, -0.0125479
1119503, -0.0117178
1119533, -0.0126703
1119561, -0.0117064
1119590, -0.012621
1119622, -0.0115704
1119651, -0.012414
1119681, -0.0115311
1119713, -0.0124868
1119746, -0.0116088
1119777, -0.0125825
1119809, -0.0116406
1119842, -0.0125288
1119874, -0.011608
1119909, -0.0124373
1119941, -0.0117617
1119974, -0.0126377
1120007, -0.0118166
1120041, -0.0126567
1120078, -0.0118091
1120115, -0.0125449
1120150, -0.0115925
1120184, -0.0124085
1120222, -0.0115031
1120258, -0.0124685
1120295, -0.0116135
1120329, -0.0124468
1120361, -0.0116064
1120396, -0.0125078
1120430, -0.011644
1120464, -0.0126364
1120499, -0.011833
1120532, -0.0126863
1120566, -0.0118277
1120596, -0.0126342
1120624, -0.0116525
1120652, -0.0124661
1120681, -0.0116354
1120713, -0.012527
1120746, -0.0116804
1120778, -0.0124288
1120807, -0.0114527
1120838, -0.0124488
1120868, -0.0116919
1120897, -0.0126141
1120926, -0.0118055
1120955, -0.0126595
1120984, -0.0118186
1121013, -0.0126208
1121043, -0.0117387
1121072, -0.0126932
1121103, -0.011786
1121133, -0.0125667
1121164, -0.01159
1121195, -0.0123846
1121226, -0.0115404
1121256, -0.0124205
1121287, -0.0116665
1121318, -0.0124984
1121349, -0.0117009
1121380, -0.0124733
1121410, -0.0116643
1121443, -0.0125522
1121474, -0.0118285
1121504, -0.0126919
1121535, -0.0118159
1121565, -0.0126264
1121597, -0.0117316
1121627, -0.0126335
1121658, -0.0117565
1121688, -0.012446
1121719, -0.0115357
1121749, -0.012373
1121779, -0.0115474
1121808, -0.0123817
1121840, -0.0116844
1121874, -0.0125925
1121907, -0.0117851
1121939, -0.012474
1121972, -0.0118483
1122004, -0.0127088
1122036, -0.0118215
1122068, -0.0126482
1122100, -0.011833
1122132, -0.012553
1122163, -0.0116025
1122194, -0.0124351
1122225, -0.0116527
1122256, -0.0124632
1122287, -0.0116119
1122318, -0.0123664
1122349, -0.0114971
1122383, -0.0125069
1122413, -0.0117524
1122442, -0.0126749
1122471, -0.0117558
1122501, -0.0126994
1122530, -0.0117563
1122560, -0.0126589
1122590, -0.011832
1122619, -0.0125935
1122650, -0.0117487
1122682, -0.0124418
1122724, -0.0115267
1122762, -0.0124408
