           x            y        Depth Vol.P.Density
          mm           mm           mm        W/mm^3
 5.10000e-01  1.26000e-01  2.39400e-01     0.000e+00
-5.10000e-01  1.68000e-01  2.39400e-01     0.000e+00
-4.08000e-01  1.68000e-01  2.39400e-01     1.127e-03
-3.06000e-01  1.68000e-01  2.39400e-01     1.127e-03
-2.04000e-01  1.68000e-01  2.39400e-01     1.127e-03
-1.02000e-01  1.68000e-01  2.39400e-01     1.127e-03
 0.00000e+00  1.68000e-01  2.39400e-01     1.127e-03
 1.02000e-01  1.68000e-01  2.39400e-01     1.127e-03
 2.04000e-01  1.68000e-01  2.39400e-01     1.127e-03
 3.06000e-01  1.68000e-01  2.39400e-01     1.127e-03
 4.08000e-01  1.68000e-01  2.39400e-01     1.127e-03
 5.10000e-01  1.68000e-01  2.39400e-01     0.000e+00
-5.10000e-01  2.10000e-01  2.39400e-01     0.000e+00
-4.08000e-01  2.10000e-01  2.39400e-01     0.000e+00
-3.06000e-01  2.10000e-01  2.39400e-01     0.000e+00
-2.04000e-01  2.10000e-01  2.39400e-01     0.000e+00
-1.02000e-01  2.10000e-01  2.39400e-01     0.000e+00
 0.00000e+00  2.10000e-01  2.39400e-01     0.000e+00
 1.02000e-01  2.10000e-01  2.39400e-01     0.000e+00
 2.04000e-01  2.10000e-01  2.39400e-01     0.000e+00
 3.06000e-01  2.10000e-01  2.39400e-01     0.000e+00
 4.08000e-01  2.10000e-01  2.39400e-01     0.000e+00
 5.10000e-01  2.10000e-01  2.39400e-01     0.000e+00
-5.10000e-01 -2.10000e-01  2.43027e-01     0.000e+00
-4.08000e-01 -2.10000e-01  2.43027e-01     0.000e+00
-3.06000e-01 -2.10000e-01  2.43027e-01     0.000e+00
-2.04000e-01 -2.10000e-01  2.43027e-01     0.000e+00
-1.02000e-01 -2.10000e-01  2.43027e-01     0.000e+00
 0.00000e+00 -2.10000e-01  2.43027e-01     0.000e+00
 1.02000e-01 -2.10000e-01  2.43027e-01     0.000e+00
 2.04000e-01 -2.10000e-01  2.43027e-01     0.000e+00
 3.06000e-01 -2.10000e-01  2.43027e-01     0.000e+00
 4.08000e-01 -2.10000e-01  2.43027e-01     0.000e+00
 5.10000e-01 -2.10000e-01  2.43027e-01     0.000e+00
-5.10000e-01 -1.68000e-01  2.43027e-01     0.000e+00
-4.08000e-01 -1.68000e-01  2.43027e-01     1.107e-03
-3.06000e-01 -1.68000e-01  2.43027e-01     1.107e-03
-2.04000e-01 -1.68000e-01  2.43027e-01     1.107e-03
-1.02000e-01 -1.68000e-01  2.43027e-01     1.107e-03
 0.00000e+00 -1.68000e-01  2.43027e-01     1.107e-03
 1.02000e-01 -1.68000e-01  2.43027e-01     1.107e-03
 2.04000e-01 -1.68000e-01  2.43027e-01     1.107e-03
 3.06000e-01 -1.68000e-01  2.43027e-01     1.107e-03
 4.08000e-01 -1.68000e-01  2.43027e-01     1.107e-03
 5.10000e-01 -1.68000e-01  2.43027e-01     0.000e+00
-5.10000e-01 -1.26000e-01  2.43027e-01     0.000e+00
-4.08000e-01 -1.26000e-01  2.43027e-01     1.113e-03
-3.06000e-01 -1.26000e-01  2.43027e-01     1.113e-03
-2.04000e-01 -1.26000e-01  2.43027e-01     1.113e-03
-1.02000e-01 -1.26000e-01  2.43027e-01     1.113e-03
 0.00000e+00 -1.26000e-01  2.43027e-01     1.113e-03
 1.02000e-01 -1.26000e-01  2.43027e-01     1.113e-03
 2.04000e-01 -1.26000e-01  2.43027e-01     1.113e-03
 3.06000e-01 -1.26000e-01  2.43027e-01     1.113e-03
 4.08000e-01 -1.26000e-01  2.43027e-01     1.113e-03
 5.10000e-01 -1.26000e-01  2.43027e-01     0.000e+00
-5.10000e-01 -8.40000e-02  2.43027e-01     0.000e+00
-4.08000e-01 -8.40000e-02  2.43027e-01     1.117e-03
-3.06000e-01 -8.40000e-02  2.43027e-01     1.117e-03
-2.04000e-01 -8.40000e-02  2.43027e-01     1.117e-03
-1.02000e-01 -8.40000e-02  2.43027e-01     1.117e-03
 0.00000e+00 -8.40000e-02  2.43027e-01     1.117e-03
 1.02000e-01 -8.40000e-02  2.43027e-01     1.117e-03
 2.04000e-01 -8.40000e-02  2.43027e-01     1.117e-03
 3.06000e-01 -8.40000e-02  2.43027e-01     1.117e-03
 4.08000e-01 -8.40000e-02  2.43027e-01     1.117e-03
 5.10000e-01 -8.40000e-02  2.43027e-01     0.000e+00
-5.10000e-01 -4.20000e-02  2.43027e-01     0.000e+00
-4.08000e-01 -4.20000e-02  2.43027e-01     1.120e-03
-3.06000e-01 -4.20000e-02  2.43027e-01     1.120e-03
-2.04000e-01 -4.20000e-02  2.43027e-01     1.120e-03
-1.02000e-01 -4.20000e-02  2.43027e-01     1.120e-03
 0.00000e+00 -4.20000e-02  2.43027e-01     1.120e-03
 1.02000e-01 -4.20000e-02  2.43027e-01     1.120e-03
 2.04000e-01 -4.20000e-02  2.43027e-01     1.120e-03
 3.06000e-01 -4.20000e-02  2.43027e-01     1.120e-03
 4.08000e-01 -4.20000e-02  2.43027e-01     1.120e-03
 5.10000e-01 -4.20000e-02  2.43027e-01     0.000e+00
-5.10000e-01  0.00000e+00  2.43027e-01     0.000e+00
-4.08000e-01  0.00000e+00  2.43027e-01     1.121e-03
-3.06000e-01  0.00000e+00  2.43027e-01     1.121e-03
-2.04000e-01  0.00000e+00  2.43027e-01     1.121e-03
-1.02000e-01  0.00000e+00  2.43027e-01     1.121e-03
 0.00000e+00  0.00000e+00  2.43027e-01     1.121e-03
 1.02000e-01  0.00000e+00  2.43027e-01     1.121e-03
 2.04000e-01  0.00000e+00  2.43027e-01     1.121e-03
 3.06000e-01  0.00000e+00  2.43027e-01     1.121e-03
 4.08000e-01  0.00000e+00  2.43027e-01     1.121e-03
 5.10000e-01  0.00000e+00  2.43027e-01     0.000e+00
-5.10000e-01  4.20000e-02  2.43027e-01     0.000e+00
-4.08000e-01  4.20000e-02  2.43027e-01     1.120e-03
-3.06000e-01  4.20000e-02  2.43027e-01     1.120e-03
-2.04000e-01  4.20000e-02  2.43027e-01     1.120e-03
-1.02000e-01  4.20000e-02  2.43027e-01     1.120e-03
 0.00000e+00  4.20000e-02  2.43027e-01     1.120e-03
 1.02000e-01  4.20000e-02  2.43027e-01     1.120e-03
 2.04000e-01  4.20000e-02  2.43027e-01     1.120e-03
 3.06000e-01  4.20000e-02  2.43027e-01     1.120e-03
 4.08000e-01  4.20000e-02  2.43027e-01     1.120e-03
 5.10000e-01  4.20000e-02  2.43027e-01     0.000e+00
-5.10000e-01  8.40000e-02  2.43027e-01     0.000e+00
-4.08000e-01  8.40000e-02  2.43027e-01     1.117e-03
-3.06000e-01  8.40000e-02  2.43027e-01     1.117e-03
-2.04000e-01  8.40000e-02  2.43027e-01     1.117e-03
-1.02000e-01  8.40000e-02  2.43027e-01     1.117e-03
 0.00000e+00  8.40000e-02  2.43027e-01     1.117e-03
 1.02000e-01  8.40000e-02  2.43027e-01     1.117e-03
 2.04000e-01  8.40000e-02  2.43027e-01     1.117e-03
 3.06000e-01  8.40000e-02  2.43027e-01     1.117e-03
 4.08000e-01  8.40000e-02  2.43027e-01     1.117e-03
 5.10000e-01  8.40000e-02  2.43027e-01     0.000e+00
-5.10000e-01  1.26000e-01  2.43027e-01     0.000e+00
-4.08000e-01  1.26000e-01  2.43027e-01     1.113e-03
-3.06000e-01  1.26000e-01  2.43027e-01     1.113e-03
-2.04000e-01  1.26000e-01  2.43027e-01     1.113e-03
-1.02000e-01  1.26000e-01  2.43027e-01     1.113e-03
 0.00000e+00  1.26000e-01  2.43027e-01     1.113e-03
 1.02000e-01  1.26000e-01  2.43027e-01     1.113e-03
 2.04000e-01  1.26000e-01  2.43027e-01     1.113e-03
 3.06000e-01  1.26000e-01  2.43027e-01     1.113e-03
 4.08000e-01  1.26000e-01  2.43027e-01     1.113e-03
 5.10000e-01  1.26000e-01  2.43027e-01     0.000e+00
-5.10000e-01  1.68000e-01  2.43027e-01     0.000e+00
-4.08000e-01  1.68000e-01  2.43027e-01     1.107e-03
-3.06000e-01  1.68000e-01  2.43027e-01     1.107e-03
-2.04000e-01  1.68000e-01  2.43027e-01     1.107e-03
-1.02000e-01  1.68000e-01  2.43027e-01     1.107e-03
 0.00000e+00  1.68000e-01  2.43027e-01     1.107e-03
 1.02000e-01  1.68000e-01  2.43027e-01     1.107e-03
 2.04000e-01  1.68000e-01  2.43027e-01     1.107e-03
 3.06000e-01  1.68000e-01  2.43027e-01     1.107e-03
 4.08000e-01  1.68000e-01  2.43027e-01     1.107e-03
 5.10000e-01  1.68000e-01  2.43027e-01     0.000e+00
-5.10000e-01  2.10000e-01  2.43027e-01     0.000e+00
-4.08000e-01  2.10000e-01  2.43027e-01     0.000e+00
-3.06000e-01  2.10000e-01  2.43027e-01     0.000e+00
-2.04000e-01  2.10000e-01  2.43027e-01     0.000e+00
-1.02000e-01  2.10000e-01  2.43027e-01     0.000e+00
 0.00000e+00  2.10000e-01  2.43027e-01     0.000e+00
 1.02000e-01  2.10000e-01  2.43027e-01     0.000e+00
 2.04000e-01  2.10000e-01  2.43027e-01     0.000e+00
 3.06000e-01  2.10000e-01  2.43027e-01     0.000e+00
 4.08000e-01  2.10000e-01  2.43027e-01     0.000e+00
 5.10000e-01  2.10000e-01  2.43027e-01     0.000e+00
-5.10000e-01 -2.10000e-01  2.46655e-01     0.000e+00
-4.08000e-01 -2.10000e-01  2.46655e-01     0.000e+00
-3.06000e-01 -2.10000e-01  2.46655e-01     0.000e+00
-2.04000e-01 -2.10000e-01  2.46655e-01     0.000e+00
-1.02000e-01 -2.10000e-01  2.46655e-01     0.000e+00
 0.00000e+00 -2.10000e-01  2.46655e-01     0.000e+00
 1.02000e-01 -2.10000e-01  2.46655e-01     0.000e+00
 2.04000e-01 -2.10000e-01  2.46655e-01     0.000e+00
 3.06000e-01 -2.10000e-01  2.46655e-01     0.000e+00
 4.08000e-01 -2.10000e-01  2.46655e-01     0.000e+00
 5.10000e-01 -2.10000e-01  2.46655e-01     0.000e+00
-5.10000e-01 -1.68000e-01  2.46655e-01     0.000e+00
-4.08000e-01 -1.68000e-01  2.46655e-01     1.088e-03
-3.06000e-01 -1.68000e-01  2.46655e-01     1.088e-03
-2.04000e-01 -1.68000e-01  2.46655e-01     1.088e-03
-1.02000e-01 -1.68000e-01  2.46655e-01     1.088e-03
 0.00000e+00 -1.68000e-01  2.46655e-01     1.088e-03
 1.02000e-01 -1.68000e-01  2.46655e-01     1.088e-03
 2.04000e-01 -1.68000e-01  2.46655e-01     1.088e-03
 3.06000e-01 -1.68000e-01  2.46655e-01     1.088e-03
 4.08000e-01 -1.68000e-01  2.46655e-01     1.088e-03
 5.10000e-01 -1.68000e-01  2.46655e-01     0.000e+00
-5.10000e-01 -1.26000e-01  2.46655e-01     0.000e+00
-4.08000e-01 -1.26000e-01  2.46655e-01     1.094e-03
-3.06000e-01 -1.26000e-01  2.46655e-01     1.094e-03
-2.04000e-01 -1.26000e-01  2.46655e-01     1.094e-03
-1.02000e-01 -1.26000e-01  2.46655e-01     1.094e-03
 0.00000e+00 -1.26000e-01  2.46655e-01     1.094e-03
 1.02000e-01 -1.26000e-01  2.46655e-01     1.094e-03
 2.04000e-01 -1.26000e-01  2.46655e-01     1.094e-03
 3.06000e-01 -1.26000e-01  2.46655e-01     1.094e-03
 4.08000e-01 -1.26000e-01  2.46655e-01     1.094e-03
 5.10000e-01 -1.26000e-01  2.46655e-01     0.000e+00
-5.10000e-01 -8.40000e-02  2.46655e-01     0.000e+00
-4.08000e-01 -8.40000e-02  2.46655e-01     1.098e-03
-3.06000e-01 -8.40000e-02  2.46655e-01     1.098e-03
-2.04000e-01 -8.40000e-02  2.46655e-01     1.098e-03
-1.02000e-01 -8.40000e-02  2.46655e-01     1.098e-03
 0.00000e+00 -8.40000e-02  2.46655e-01     1.098e-03
 1.02000e-01 -8.40000e-02  2.46655e-01     1.098e-03
 2.04000e-01 -8.40000e-02  2.46655e-01     1.098e-03
 3.06000e-01 -8.40000e-02  2.46655e-01     1.098e-03
 4.08000e-01 -8.40000e-02  2.46655e-01     1.098e-03
 5.10000e-01 -8.40000e-02  2.46655e-01     0.000e+00
-5.10000e-01 -4.20000e-02  2.46655e-01     0.000e+00
-4.08000e-01 -4.20000e-02  2.46655e-01     1.100e-03
-3.06000e-01 -4.20000e-02  2.46655e-01     1.100e-03
-2.04000e-01 -4.20000e-02  2.46655e-01     1.100e-03
-1.02000e-01 -4.20000e-02  2.46655e-01     1.100e-03
 0.00000e+00 -4.20000e-02  2.46655e-01     1.100e-03
 1.02000e-01 -4.20000e-02  2.46655e-01     1.100e-03
 2.04000e-01 -4.20000e-02  2.46655e-01     1.100e-03
 3.06000e-01 -4.20000e-02  2.46655e-01     1.100e-03
 4.08000e-01 -4.20000e-02  2.46655e-01     1.100e-03
 5.10000e-01 -4.20000e-02  2.46655e-01     0.000e+00
-5.10000e-01  0.00000e+00  2.46655e-01     0.000e+00
-4.08000e-01  0.00000e+00  2.46655e-01     1.101e-03
-3.06000e-01  0.00000e+00  2.46655e-01     1.101e-03
-2.04000e-01  0.00000e+00  2.46655e-01     1.101e-03
-1.02000e-01  0.00000e+00  2.46655e-01     1.101e-03
 0.00000e+00  0.00000e+00  2.46655e-01     1.101e-03
 1.02000e-01  0.00000e+00  2.46655e-01     1.101e-03
 2.04000e-01  0.00000e+00  2.46655e-01     1.101e-03
 3.06000e-01  0.00000e+00  2.46655e-01     1.101e-03
 4.08000e-01  0.00000e+00  2.46655e-01     1.101e-03
 5.10000e-01  0.00000e+00  2.46655e-01     0.000e+00
-5.10000e-01  4.20000e-02  2.46655e-01     0.000e+00
-4.08000e-01  4.20000e-02  2.46655e-01     1.100e-03
-3.06000e-01  4.20000e-02  2.46655e-01     1.100e-03
-2.04000e-01  4.20000e-02  2.46655e-01     1.100e-03
-1.02000e-01  4.20000e-02  2.46655e-01     1.100e-03
 0.00000e+00  4.20000e-02  2.46655e-01     1.100e-03
 1.02000e-01  4.20000e-02  2.46655e-01     1.100e-03
 2.04000e-01  4.20000e-02  2.46655e-01     1.100e-03
 3.06000e-01  4.20000e-02  2.46655e-01     1.100e-03
 4.08000e-01  4.20000e-02  2.46655e-01     1.100e-03
 5.10000e-01  4.20000e-02  2.46655e-01     0.000e+00
-5.10000e-01  8.40000e-02  2.46655e-01     0.000e+00
-4.08000e-01  8.40000e-02  2.46655e-01     1.098e-03
-3.06000e-01  8.40000e-02  2.46655e-01     1.098e-03
-2.04000e-01  8.40000e-02  2.46655e-01     1.098e-03
-1.02000e-01  8.40000e-02  2.46655e-01     1.098e-03
 0.00000e+00  8.40000e-02  2.46655e-01     1.098e-03
 1.02000e-01  8.40000e-02  2.46655e-01     1.098e-03
 2.04000e-01  8.40000e-02  2.46655e-01     1.098e-03
 3.06000e-01  8.40000e-02  2.46655e-01     1.098e-03
 4.08000e-01  8.40000e-02  2.46655e-01     1.098e-03
 5.10000e-01  8.40000e-02  2.46655e-01     0.000e+00
-5.10000e-01  1.26000e-01  2.46655e-01     0.000e+00
-4.08000e-01  1.26000e-01  2.46655e-01     1.094e-03
-3.06000e-01  1.26000e-01  2.46655e-01     1.094e-03
-2.04000e-01  1.26000e-01  2.46655e-01     1.094e-03
-1.02000e-01  1.26000e-01  2.46655e-01     1.094e-03
 0.00000e+00  1.26000e-01  2.46655e-01     1.094e-03
 1.02000e-01  1.26000e-01  2.46655e-01     1.094e-03
 2.04000e-01  1.26000e-01  2.46655e-01     1.094e-03
 3.06000e-01  1.26000e-01  2.46655e-01     1.094e-03
 4.08000e-01  1.26000e-01  2.46655e-01     1.094e-03
 5.10000e-01  1.26000e-01  2.46655e-01     0.000e+00
-5.10000e-01  1.68000e-01  2.46655e-01     0.000e+00
-4.08000e-01  1.68000e-01  2.46655e-01     1.088e-03
-3.06000e-01  1.68000e-01  2.46655e-01     1.088e-03
-2.04000e-01  1.68000e-01  2.46655e-01     1.088e-03
-1.02000e-01  1.68000e-01  2.46655e-01     1.088e-03
 0.00000e+00  1.68000e-01  2.46655e-01     1.088e-03
 1.02000e-01  1.68000e-01  2.46655e-01     1.088e-03
 2.04000e-01  1.68000e-01  2.46655e-01     1.088e-03
 3.06000e-01  1.68000e-01  2.46655e-01     1.088e-03
 4.08000e-01  1.68000e-01  2.46655e-01     1.088e-03
 5.10000e-01  1.68000e-01  2.46655e-01     0.000e+00
-5.10000e-01  2.10000e-01  2.46655e-01     0.000e+00
-4.08000e-01  2.10000e-01  2.46655e-01     0.000e+00
-3.06000e-01  2.10000e-01  2.46655e-01     0.000e+00
-2.04000e-01  2.10000e-01  2.46655e-01     0.000e+00
-1.02000e-01  2.10000e-01  2.46655e-01     0.000e+00
 0.00000e+00  2.10000e-01  2.46655e-01     0.000e+00
 1.02000e-01  2.10000e-01  2.46655e-01     0.000e+00
 2.04000e-01  2.10000e-01  2.46655e-01     0.000e+00
 3.06000e-01  2.10000e-01  2.46655e-01     0.000e+00
 4.08000e-01  2.10000e-01  2.46655e-01     0.000e+00
 5.10000e-01  2.10000e-01  2.46655e-01     0.000e+00
-5.10000e-01 -2.10000e-01  2.50282e-01     0.000e+00
-4.08000e-01 -2.10000e-01  2.50282e-01     0.000e+00
-3.06000e-01 -2.10000e-01  2.50282e-01     0.000e+00
-2.04000e-01 -2.10000e-01  2.50282e-01     0.000e+00
-1.02000e-01 -2.10000e-01  2.50282e-01     0.000e+00
 0.00000e+00 -2.10000e-01  2.50282e-01     0.000e+00
 1.02000e-01 -2.10000e-01  2.50282e-01     0.000e+00
 2.04000e-01 -2.10000e-01  2.50282e-01     0.000e+00
 3.06000e-01 -2.10000e-01  2.50282e-01     0.000e+00
 4.08000e-01 -2.10000e-01  2.50282e-01     0.000e+00
 5.10000e-01 -2.10000e-01  2.50282e-01     0.000e+00
-5.10000e-01 -1.68000e-01  2.50282e-01     0.000e+00
-4.08000e-01 -1.68000e-01  2.50282e-01     1.069e-03
-3.06000e-01 -1.68000e-01  2.50282e-01     1.069e-03
-2.04000e-01 -1.68000e-01  2.50282e-01     1.069e-03
-1.02000e-01 -1.68000e-01  2.50282e-01     1.069e-03
 0.00000e+00 -1.68000e-01  2.50282e-01     1.069e-03
 1.02000e-01 -1.68000e-01  2.50282e-01     1.069e-03
 2.04000e-01 -1.68000e-01  2.50282e-01     1.069e-03
 3.06000e-01 -1.68000e-01  2.50282e-01     1.069e-03
 4.08000e-01 -1.68000e-01  2.50282e-01     1.069e-03
 5.10000e-01 -1.68000e-01  2.50282e-01     0.000e+00
-5.10000e-01 -1.26000e-01  2.50282e-01     0.000e+00
-4.08000e-01 -1.26000e-01  2.50282e-01     1.075e-03
-3.06000e-01 -1.26000e-01  2.50282e-01     1.075e-03
-2.04000e-01 -1.26000e-01  2.50282e-01     1.075e-03
-1.02000e-01 -1.26000e-01  2.50282e-01     1.075e-03
 0.00000e+00 -1.26000e-01  2.50282e-01     1.075e-03
 1.02000e-01 -1.26000e-01  2.50282e-01     1.075e-03
 2.04000e-01 -1.26000e-01  2.50282e-01     1.075e-03
 3.06000e-01 -1.26000e-01  2.50282e-01     1.075e-03
 4.08000e-01 -1.26000e-01  2.50282e-01     1.075e-03
 5.10000e-01 -1.26000e-01  2.50282e-01     0.000e+00
-5.10000e-01 -8.40000e-02  2.50282e-01     0.000e+00
-4.08000e-01 -8.40000e-02  2.50282e-01     1.079e-03
-3.06000e-01 -8.40000e-02  2.50282e-01     1.079e-03
-2.04000e-01 -8.40000e-02  2.50282e-01     1.079e-03
-1.02000e-01 -8.40000e-02  2.50282e-01     1.079e-03
 0.00000e+00 -8.40000e-02  2.50282e-01     1.079e-03
 1.02000e-01 -8.40000e-02  2.50282e-01     1.079e-03
 2.04000e-01 -8.40000e-02  2.50282e-01     1.079e-03
 3.06000e-01 -8.40000e-02  2.50282e-01     1.079e-03
 4.08000e-01 -8.40000e-02  2.50282e-01     1.079e-03
 5.10000e-01 -8.40000e-02  2.50282e-01     0.000e+00
-5.10000e-01 -4.20000e-02  2.50282e-01     0.000e+00
-4.08000e-01 -4.20000e-02  2.50282e-01     1.081e-03
-3.06000e-01 -4.20000e-02  2.50282e-01     1.081e-03
-2.04000e-01 -4.20000e-02  2.50282e-01     1.081e-03
-1.02000e-01 -4.20000e-02  2.50282e-01     1.081e-03
 0.00000e+00 -4.20000e-02  2.50282e-01     1.081e-03
 1.02000e-01 -4.20000e-02  2.50282e-01     1.081e-03
 2.04000e-01 -4.20000e-02  2.50282e-01     1.081e-03
 3.06000e-01 -4.20000e-02  2.50282e-01     1.081e-03
 4.08000e-01 -4.20000e-02  2.50282e-01     1.081e-03
 5.10000e-01 -4.20000e-02  2.50282e-01     0.000e+00
-5.10000e-01  0.00000e+00  2.50282e-01     0.000e+00
-4.08000e-01  0.00000e+00  2.50282e-01     1.082e-03
-3.06000e-01  0.00000e+00  2.50282e-01     1.082e-03
-2.04000e-01  0.00000e+00  2.50282e-01     1.082e-03
-1.02000e-01  0.00000e+00  2.50282e-01     1.082e-03
 0.00000e+00  0.00000e+00  2.50282e-01     1.082e-03
 1.02000e-01  0.00000e+00  2.50282e-01     1.082e-03
 2.04000e-01  0.00000e+00  2.50282e-01     1.082e-03
 3.06000e-01  0.00000e+00  2.50282e-01     1.082e-03
 4.08000e-01  0.00000e+00  2.50282e-01     1.082e-03
 5.10000e-01  0.00000e+00  2.50282e-01     0.000e+00
-5.10000e-01  4.20000e-02  2.50282e-01     0.000e+00
-4.08000e-01  4.20000e-02  2.50282e-01     1.081e-03
-3.06000e-01  4.20000e-02  2.50282e-01     1.081e-03
-2.04000e-01  4.20000e-02  2.50282e-01     1.081e-03
-1.02000e-01  4.20000e-02  2.50282e-01     1.081e-03
 0.00000e+00  4.20000e-02  2.50282e-01     1.081e-03
 1.02000e-01  4.20000e-02  2.50282e-01     1.081e-03
 2.04000e-01  4.20000e-02  2.50282e-01     1.081e-03
 3.06000e-01  4.20000e-02  2.50282e-01     1.081e-03
 4.08000e-01  4.20000e-02  2.50282e-01     1.081e-03
 5.10000e-01  4.20000e-02  2.50282e-01     0.000e+00
-5.10000e-01  8.40000e-02  2.50282e-01     0.000e+00
-4.08000e-01  8.40000e-02  2.50282e-01     1.079e-03
-3.06000e-01  8.40000e-02  2.50282e-01     1.079e-03
-2.04000e-01  8.40000e-02  2.50282e-01     1.079e-03
-1.02000e-01  8.40000e-02  2.50282e-01     1.079e-03
 0.00000e+00  8.40000e-02  2.50282e-01     1.079e-03
 1.02000e-01  8.40000e-02  2.50282e-01     1.079e-03
 2.04000e-01  8.40000e-02  2.50282e-01     1.079e-03
 3.06000e-01  8.40000e-02  2.50282e-01     1.079e-03
 4.08000e-01  8.40000e-02  2.50282e-01     1.079e-03
 5.10000e-01  8.40000e-02  2.50282e-01     0.000e+00
-5.10000e-01  1.26000e-01  2.50282e-01     0.000e+00
-4.08000e-01  1.26000e-01  2.50282e-01     1.075e-03
-3.06000e-01  1.26000e-01  2.50282e-01     1.075e-03
-2.04000e-01  1.26000e-01  2.50282e-01     1.075e-03
-1.02000e-01  1.26000e-01  2.50282e-01     1.075e-03
 0.00000e+00  1.26000e-01  2.50282e-01     1.075e-03
 1.02000e-01  1.26000e-01  2.50282e-01     1.075e-03
 2.04000e-01  1.26000e-01  2.50282e-01     1.075e-03
 3.06000e-01  1.26000e-01  2.50282e-01     1.075e-03
 4.08000e-01  1.26000e-01  2.50282e-01     1.075e-03
 5.10000e-01  1.26000e-01  2.50282e-01     0.000e+00
-5.10000e-01  1.68000e-01  2.50282e-01     0.000e+00
-4.08000e-01  1.68000e-01  2.50282e-01     1.069e-03
-3.06000e-01  1.68000e-01  2.50282e-01     1.069e-03
-2.04000e-01  1.68000e-01  2.50282e-01     1.069e-03
-1.02000e-01  1.68000e-01  2.50282e-01     1.069e-03
 0.00000e+00  1.68000e-01  2.50282e-01     1.069e-03
 1.02000e-01  1.68000e-01  2.50282e-01     1.069e-03
 2.04000e-01  1.68000e-01  2.50282e-01     1.069e-03
 3.06000e-01  1.68000e-01  2.50282e-01     1.069e-03
 4.08000e-01  1.68000e-01  2.50282e-01     1.069e-03
 5.10000e-01  1.68000e-01  2.50282e-01     0.000e+00
-5.10000e-01  2.10000e-01  2.50282e-01     0.000e+00
-4.08000e-01  2.10000e-01  2.50282e-01     0.000e+00
-3.06000e-01  2.10000e-01  2.50282e-01     0.000e+00
-2.04000e-01  2.10000e-01  2.50282e-01     0.000e+00
-1.02000e-01  2.10000e-01  2.50282e-01     0.000e+00
 0.00000e+00  2.10000e-01  2.50282e-01     0.000e+00
 1.02000e-01  2.10000e-01  2.50282e-01     0.000e+00
 2.04000e-01  2.10000e-01  2.50282e-01     0.000e+00
 3.06000e-01  2.10000e-01  2.50282e-01     0.000e+00
 4.08000e-01  2.10000e-01  2.50282e-01     0.000e+00
 5.10000e-01  2.10000e-01  2.50282e-01     0.000e+00
-5.10000e-01 -2.10000e-01  2.53909e-01     0.000e+00
-4.08000e-01 -2.10000e-01  2.53909e-01     0.000e+00
-3.06000e-01 -2.10000e-01  2.53909e-01     0.000e+00
-2.04000e-01 -2.10000e-01  2.53909e-01     0.000e+00
-1.02000e-01 -2.10000e-01  2.53909e-01     0.000e+00
 0.00000e+00 -2.10000e-01  2.53909e-01     0.000e+00
 1.02000e-01 -2.10000e-01  2.53909e-01     0.000e+00
 2.04000e-01 -2.10000e-01  2.53909e-01     0.000e+00
 3.06000e-01 -2.10000e-01  2.53909e-01     0.000e+00
 4.08000e-01 -2.10000e-01  2.53909e-01     0.000e+00
 5.10000e-01 -2.10000e-01  2.53909e-01     0.000e+00
-5.10000e-01 -1.68000e-01  2.53909e-01     0.000e+00
-4.08000e-01 -1.68000e-01  2.53909e-01     1.051e-03
-3.06000e-01 -1.68000e-01  2.53909e-01     1.051e-03
-2.04000e-01 -1.68000e-01  2.53909e-01     1.051e-03
-1.02000e-01 -1.68000e-01  2.53909e-01     1.051e-03
 0.00000e+00 -1.68000e-01  2.53909e-01     1.051e-03
 1.02000e-01 -1.68000e-01  2.53909e-01     1.051e-03
 2.04000e-01 -1.68000e-01  2.53909e-01     1.051e-03
 3.06000e-01 -1.68000e-01  2.53909e-01     1.051e-03
 4.08000e-01 -1.68000e-01  2.53909e-01     1.051e-03
 5.10000e-01 -1.68000e-01  2.53909e-01     0.000e+00
-5.10000e-01 -1.26000e-01  2.53909e-01     0.000e+00
-4.08000e-01 -1.26000e-01  2.53909e-01     1.056e-03
-3.06000e-01 -1.26000e-01  2.53909e-01     1.056e-03
-2.04000e-01 -1.26000e-01  2.53909e-01     1.056e-03
-1.02000e-01 -1.26000e-01  2.53909e-01     1.056e-03
 0.00000e+00 -1.26000e-01  2.53909e-01     1.056e-03
 1.02000e-01 -1.26000e-01  2.53909e-01     1.056e-03
 2.04000e-01 -1.26000e-01  2.53909e-01     1.056e-03
 3.06000e-01 -1.26000e-01  2.53909e-01     1.056e-03
 4.08000e-01 -1.26000e-01  2.53909e-01     1.056e-03
 5.10000e-01 -1.26000e-01  2.53909e-01     0.000e+00
-5.10000e-01 -8.40000e-02  2.53909e-01     0.000e+00
-4.08000e-01 -8.40000e-02  2.53909e-01     1.060e-03
-3.06000e-01 -8.40000e-02  2.53909e-01     1.060e-03
-2.04000e-01 -8.40000e-02  2.53909e-01     1.060e-03
-1.02000e-01 -8.40000e-02  2.53909e-01     1.060e-03
 0.00000e+00 -8.40000e-02  2.53909e-01     1.060e-03
 1.02000e-01 -8.40000e-02  2.53909e-01     1.060e-03
 2.04000e-01 -8.40000e-02  2.53909e-01     1.060e-03
 3.06000e-01 -8.40000e-02  2.53909e-01     1.060e-03
 4.08000e-01 -8.40000e-02  2.53909e-01     1.060e-03
