     Energy       F.Density    GA.Brill.            PL            PC          PL45
         eV  ph/s/mr^2/0.1%  F.Dens/mm^2             -             -             -
2.98903e+04       2.267e+10    2.791e+10  9.610049e-01  0.000000e+00  0.000000e+00
2.99402e+04       2.250e+10    2.771e+10  9.610224e-01  0.000000e+00  0.000000e+00
2.99901e+04       2.234e+10    2.750e+10  9.610399e-01  0.000000e+00  0.000000e+00
3.00400e+04       2.218e+10    2.730e+10  9.610574e-01  0.000000e+00  0.000000e+00
3.00899e+04       2.202e+10    2.711e+10  9.610749e-01  0.000000e+00  0.000000e+00
3.01398e+04       2.186e+10    2.691e+10  9.610924e-01  0.000000e+00  0.000000e+00
3.01897e+04       2.170e+10    2.671e+10  9.611099e-01  0.000000e+00  0.000000e+00
3.02396e+04       2.154e+10    2.652e+10  9.611274e-01  0.000000e+00  0.000000e+00
3.02895e+04       2.138e+10    2.633e+10  9.611448e-01  0.000000e+00  0.000000e+00
3.03394e+04       2.123e+10    2.614e+10  9.611623e-01  0.000000e+00  0.000000e+00
3.03893e+04       2.107e+10    2.595e+10  9.611798e-01  0.000000e+00  0.000000e+00
3.04392e+04       2.092e+10    2.576e+10  9.611972e-01  0.000000e+00  0.000000e+00
3.04891e+04       2.077e+10    2.557e+10  9.612147e-01  0.000000e+00  0.000000e+00
3.05390e+04       2.062e+10    2.538e+10  9.612321e-01  0.000000e+00  0.000000e+00
3.05889e+04       2.047e+10    2.520e+10  9.612496e-01  0.000000e+00  0.000000e+00
3.06388e+04       2.032e+10    2.502e+10  9.612670e-01  0.000000e+00  0.000000e+00
3.06887e+04       2.017e+10    2.483e+10  9.612844e-01  0.000000e+00  0.000000e+00
3.07386e+04       2.002e+10    2.465e+10  9.613019e-01  0.000000e+00  0.000000e+00
3.07885e+04       1.988e+10    2.447e+10  9.613193e-01  0.000000e+00  0.000000e+00
3.08384e+04       1.973e+10    2.429e+10  9.613367e-01  0.000000e+00  0.000000e+00
3.08883e+04       1.959e+10    2.412e+10  9.613541e-01  0.000000e+00  0.000000e+00
3.09382e+04       1.945e+10    2.394e+10  9.613715e-01  0.000000e+00  0.000000e+00
3.09881e+04       1.930e+10    2.377e+10  9.613889e-01  0.000000e+00  0.000000e+00
3.10380e+04       1.916e+10    2.359e+10  9.614063e-01  0.000000e+00  0.000000e+00
3.10879e+04       1.902e+10    2.342e+10  9.614237e-01  0.000000e+00  0.000000e+00
3.11378e+04       1.888e+10    2.325e+10  9.614411e-01  0.000000e+00  0.000000e+00
3.11877e+04       1.875e+10    2.308e+10  9.614584e-01  0.000000e+00  0.000000e+00
3.12376e+04       1.861e+10    2.291e+10  9.614758e-01  0.000000e+00  0.000000e+00
3.12875e+04       1.847e+10    2.274e+10  9.614932e-01  0.000000e+00  0.000000e+00
3.13374e+04       1.834e+10    2.258e+10  9.615105e-01  0.000000e+00  0.000000e+00
3.13873e+04       1.820e+10    2.241e+10  9.615278e-01  0.000000e+00  0.000000e+00
3.14372e+04       1.807e+10    2.225e+10  9.615452e-01  0.000000e+00  0.000000e+00
3.14871e+04       1.794e+10    2.209e+10  9.615625e-01  0.000000e+00  0.000000e+00
3.15370e+04       1.781e+10    2.192e+10  9.615798e-01  0.000000e+00  0.000000e+00
3.15869e+04       1.768e+10    2.176e+10  9.615972e-01  0.000000e+00  0.000000e+00
3.16368e+04       1.755e+10    2.160e+10  9.616145e-01  0.000000e+00  0.000000e+00
3.16867e+04       1.742e+10    2.145e+10  9.616318e-01  0.000000e+00  0.000000e+00
3.17366e+04       1.729e+10    2.129e+10  9.616491e-01  0.000000e+00  0.000000e+00
3.17865e+04       1.716e+10    2.113e+10  9.616664e-01  0.000000e+00  0.000000e+00
3.18364e+04       1.704e+10    2.098e+10  9.616837e-01  0.000000e+00  0.000000e+00
3.18863e+04       1.691e+10    2.082e+10  9.617009e-01  0.000000e+00  0.000000e+00
3.19362e+04       1.679e+10    2.067e+10  9.617182e-01  0.000000e+00  0.000000e+00
3.19861e+04       1.667e+10    2.052e+10  9.617355e-01  0.000000e+00  0.000000e+00
3.20360e+04       1.654e+10    2.037e+10  9.617527e-01  0.000000e+00  0.000000e+00
3.20859e+04       1.642e+10    2.022e+10  9.617700e-01  0.000000e+00  0.000000e+00
3.21358e+04       1.630e+10    2.007e+10  9.617872e-01  0.000000e+00  0.000000e+00
3.21857e+04       1.618e+10    1.992e+10  9.618045e-01  0.000000e+00  0.000000e+00
3.22356e+04       1.606e+10    1.978e+10  9.618217e-01  0.000000e+00  0.000000e+00
3.22855e+04       1.595e+10    1.963e+10  9.618389e-01  0.000000e+00  0.000000e+00
3.23354e+04       1.583e+10    1.949e+10  9.618561e-01  0.000000e+00  0.000000e+00
3.23853e+04       1.571e+10    1.934e+10  9.618733e-01  0.000000e+00  0.000000e+00
3.24352e+04       1.560e+10    1.920e+10  9.618905e-01  0.000000e+00  0.000000e+00
3.24851e+04       1.548e+10    1.906e+10  9.619077e-01  0.000000e+00  0.000000e+00
3.25350e+04       1.537e+10    1.892e+10  9.619249e-01  0.000000e+00  0.000000e+00
3.25849e+04       1.525e+10    1.878e+10  9.619421e-01  0.000000e+00  0.000000e+00
3.26348e+04       1.514e+10    1.864e+10  9.619593e-01  0.000000e+00  0.000000e+00
3.26847e+04       1.503e+10    1.850e+10  9.619764e-01  0.000000e+00  0.000000e+00
3.27346e+04       1.492e+10    1.837e+10  9.619936e-01  0.000000e+00  0.000000e+00
3.27845e+04       1.481e+10    1.823e+10  9.620107e-01  0.000000e+00  0.000000e+00
3.28344e+04       1.470e+10    1.810e+10  9.620279e-01  0.000000e+00  0.000000e+00
3.28843e+04       1.459e+10    1.796e+10  9.620450e-01  0.000000e+00  0.000000e+00
3.29342e+04       1.448e+10    1.783e+10  9.620621e-01  0.000000e+00  0.000000e+00
3.29841e+04       1.438e+10    1.770e+10  9.620793e-01  0.000000e+00  0.000000e+00
3.30340e+04       1.427e+10    1.757e+10  9.620964e-01  0.000000e+00  0.000000e+00
3.30839e+04       1.417e+10    1.744e+10  9.621135e-01  0.000000e+00  0.000000e+00
3.31338e+04       1.406e+10    1.731e+10  9.621306e-01  0.000000e+00  0.000000e+00
3.31837e+04       1.396e+10    1.718e+10  9.621477e-01  0.000000e+00  0.000000e+00
3.32336e+04       1.385e+10    1.706e+10  9.621647e-01  0.000000e+00  0.000000e+00
3.32835e+04       1.375e+10    1.693e+10  9.621818e-01  0.000000e+00  0.000000e+00
3.33334e+04       1.365e+10    1.681e+10  9.621989e-01  0.000000e+00  0.000000e+00
3.33833e+04       1.355e+10    1.668e+10  9.622159e-01  0.000000e+00  0.000000e+00
3.34332e+04       1.345e+10    1.656e+10  9.622330e-01  0.000000e+00  0.000000e+00
3.34831e+04       1.335e+10    1.644e+10  9.622500e-01  0.000000e+00  0.000000e+00
3.35330e+04       1.325e+10    1.631e+10  9.622670e-01  0.000000e+00  0.000000e+00
3.35829e+04       1.315e+10    1.619e+10  9.622841e-01  0.000000e+00  0.000000e+00
3.36328e+04       1.306e+10    1.607e+10  9.623011e-01  0.000000e+00  0.000000e+00
3.36827e+04       1.296e+10    1.595e+10  9.623181e-01  0.000000e+00  0.000000e+00
3.37326e+04       1.286e+10    1.584e+10  9.623351e-01  0.000000e+00  0.000000e+00
3.37825e+04       1.277e+10    1.572e+10  9.623521e-01  0.000000e+00  0.000000e+00
3.38324e+04       1.267e+10    1.560e+10  9.623691e-01  0.000000e+00  0.000000e+00
3.38823e+04       1.258e+10    1.549e+10  9.623860e-01  0.000000e+00  0.000000e+00
3.39322e+04       1.249e+10    1.537e+10  9.624030e-01  0.000000e+00  0.000000e+00
3.39821e+04       1.239e+10    1.526e+10  9.624200e-01  0.000000e+00  0.000000e+00
3.40320e+04       1.230e+10    1.515e+10  9.624369e-01  0.000000e+00  0.000000e+00
3.40819e+04       1.221e+10    1.503e+10  9.624538e-01  0.000000e+00  0.000000e+00
3.41318e+04       1.212e+10    1.492e+10  9.624708e-01  0.000000e+00  0.000000e+00
3.41817e+04       1.203e+10    1.481e+10  9.624877e-01  0.000000e+00  0.000000e+00
3.42316e+04       1.194e+10    1.470e+10  9.625046e-01  0.000000e+00  0.000000e+00
3.42815e+04       1.185e+10    1.459e+10  9.625215e-01  0.000000e+00  0.000000e+00
3.43314e+04       1.176e+10    1.448e+10  9.625384e-01  0.000000e+00  0.000000e+00
3.43813e+04       1.168e+10    1.438e+10  9.625553e-01  0.000000e+00  0.000000e+00
3.44312e+04       1.159e+10    1.427e+10  9.625722e-01  0.000000e+00  0.000000e+00
3.44811e+04       1.150e+10    1.416e+10  9.625891e-01  0.000000e+00  0.000000e+00
3.45310e+04       1.142e+10    1.406e+10  9.626059e-01  0.000000e+00  0.000000e+00
3.45809e+04       1.133e+10    1.395e+10  9.626228e-01  0.000000e+00  0.000000e+00
3.46308e+04       1.125e+10    1.385e+10  9.626396e-01  0.000000e+00  0.000000e+00
3.46807e+04       1.117e+10    1.375e+10  9.626565e-01  0.000000e+00  0.000000e+00
3.47306e+04       1.108e+10    1.364e+10  9.626733e-01  0.000000e+00  0.000000e+00
3.47805e+04       1.100e+10    1.354e+10  9.626901e-01  0.000000e+00  0.000000e+00
3.48304e+04       1.092e+10    1.344e+10  9.627069e-01  0.000000e+00  0.000000e+00
3.48803e+04       1.084e+10    1.334e+10  9.627237e-01  0.000000e+00  0.000000e+00
3.49302e+04       1.076e+10    1.324e+10  9.627405e-01  0.000000e+00  0.000000e+00
3.49801e+04       1.068e+10    1.314e+10  9.627573e-01  0.000000e+00  0.000000e+00
3.50300e+04       1.060e+10    1.305e+10  9.627741e-01  0.000000e+00  0.000000e+00
3.50799e+04       1.052e+10    1.295e+10  9.627908e-01  0.000000e+00  0.000000e+00
3.51298e+04       1.044e+10    1.285e+10  9.628076e-01  0.000000e+00  0.000000e+00
3.51797e+04       1.036e+10    1.276e+10  9.628243e-01  0.000000e+00  0.000000e+00
3.52296e+04       1.028e+10    1.266e+10  9.628411e-01  0.000000e+00  0.000000e+00
3.52795e+04       1.021e+10    1.257e+10  9.628578e-01  0.000000e+00  0.000000e+00
3.53294e+04       1.013e+10    1.247e+10  9.628745e-01  0.000000e+00  0.000000e+00
3.53793e+04       1.006e+10    1.238e+10  9.628912e-01  0.000000e+00  0.000000e+00
3.54292e+04       9.980e+09    1.229e+10  9.629079e-01  0.000000e+00  0.000000e+00
3.54791e+04       9.906e+09    1.220e+10  9.629246e-01  0.000000e+00  0.000000e+00
3.55290e+04       9.832e+09    1.210e+10  9.629413e-01  0.000000e+00  0.000000e+00
3.55789e+04       9.758e+09    1.201e+10  9.629580e-01  0.000000e+00  0.000000e+00
3.56288e+04       9.686e+09    1.192e+10  9.629747e-01  0.000000e+00  0.000000e+00
3.56787e+04       9.613e+09    1.184e+10  9.629913e-01  0.000000e+00  0.000000e+00
3.57286e+04       9.541e+09    1.175e+10  9.630080e-01  0.000000e+00  0.000000e+00
3.57785e+04       9.470e+09    1.166e+10  9.630246e-01  0.000000e+00  0.000000e+00
3.58284e+04       9.399e+09    1.157e+10  9.630412e-01  0.000000e+00  0.000000e+00
3.58783e+04       9.329e+09    1.149e+10  9.630579e-01  0.000000e+00  0.000000e+00
3.59282e+04       9.259e+09    1.140e+10  9.630745e-01  0.000000e+00  0.000000e+00
3.59781e+04       9.190e+09    1.131e+10  9.630911e-01  0.000000e+00  0.000000e+00
3.60280e+04       9.121e+09    1.123e+10  9.631077e-01  0.000000e+00  0.000000e+00
3.60779e+04       9.053e+09    1.115e+10  9.631242e-01  0.000000e+00  0.000000e+00
3.61278e+04       8.985e+09    1.106e+10  9.631408e-01  0.000000e+00  0.000000e+00
3.61777e+04       8.918e+09    1.098e+10  9.631574e-01  0.000000e+00  0.000000e+00
3.62276e+04       8.851e+09    1.090e+10  9.631739e-01  0.000000e+00  0.000000e+00
3.62775e+04       8.785e+09    1.082e+10  9.631905e-01  0.000000e+00  0.000000e+00
3.63274e+04       8.719e+09    1.073e+10  9.632070e-01  0.000000e+00  0.000000e+00
3.63773e+04       8.654e+09    1.065e+10  9.632235e-01  0.000000e+00  0.000000e+00
3.64272e+04       8.589e+09    1.057e+10  9.632401e-01  0.000000e+00  0.000000e+00
3.64771e+04       8.524e+09    1.049e+10  9.632566e-01  0.000000e+00  0.000000e+00
3.65270e+04       8.460e+09    1.042e+10  9.632731e-01  0.000000e+00  0.000000e+00
3.65769e+04       8.397e+09    1.034e+10  9.632896e-01  0.000000e+00  0.000000e+00
3.66268e+04       8.334e+09    1.026e+10  9.633060e-01  0.000000e+00  0.000000e+00
3.66767e+04       8.271e+09    1.018e+10  9.633225e-01  0.000000e+00  0.000000e+00
3.67266e+04       8.209e+09    1.011e+10  9.633390e-01  0.000000e+00  0.000000e+00
3.67765e+04       8.148e+09    1.003e+10  9.633554e-01  0.000000e+00  0.000000e+00
3.68264e+04       8.087e+09    9.956e+09  9.633719e-01  0.000000e+00  0.000000e+00
3.68763e+04       8.026e+09    9.881e+09  9.633883e-01  0.000000e+00  0.000000e+00
3.69262e+04       7.966e+09    9.807e+09  9.634047e-01  0.000000e+00  0.000000e+00
3.69761e+04       7.906e+09    9.733e+09  9.634211e-01  0.000000e+00  0.000000e+00
3.70260e+04       7.846e+09    9.660e+09  9.634375e-01  0.000000e+00  0.000000e+00
3.70759e+04       7.787e+09    9.588e+09  9.634539e-01  0.000000e+00  0.000000e+00
3.71258e+04       7.729e+09    9.515e+09  9.634703e-01  0.000000e+00  0.000000e+00
3.71757e+04       7.671e+09    9.444e+09  9.634867e-01  0.000000e+00  0.000000e+00
3.72256e+04       7.613e+09    9.373e+09  9.635030e-01  0.000000e+00  0.000000e+00
3.72755e+04       7.556e+09    9.302e+09  9.635194e-01  0.000000e+00  0.000000e+00
3.73254e+04       7.499e+09    9.232e+09  9.635357e-01  0.000000e+00  0.000000e+00
3.73753e+04       7.443e+09    9.163e+09  9.635521e-01  0.000000e+00  0.000000e+00
3.74252e+04       7.387e+09    9.094e+09  9.635684e-01  0.000000e+00  0.000000e+00
3.74751e+04       7.331e+09    9.026e+09  9.635847e-01  0.000000e+00  0.000000e+00
3.75250e+04       7.276e+09    8.958e+09  9.636010e-01  0.000000e+00  0.000000e+00
3.75749e+04       7.221e+09    8.890e+09  9.636173e-01  0.000000e+00  0.000000e+00
3.76248e+04       7.167e+09    8.823e+09  9.636336e-01  0.000000e+00  0.000000e+00
3.76747e+04       7.113e+09    8.757e+09  9.636499e-01  0.000000e+00  0.000000e+00
3.77246e+04       7.059e+09    8.691e+09  9.636661e-01  0.000000e+00  0.000000e+00
3.77745e+04       7.006e+09    8.625e+09  9.636824e-01  0.000000e+00  0.000000e+00
3.78244e+04       6.953e+09    8.560e+09  9.636986e-01  0.000000e+00  0.000000e+00
3.78743e+04       6.901e+09    8.496e+09  9.637149e-01  0.000000e+00  0.000000e+00
3.79242e+04       6.849e+09    8.432e+09  9.637311e-01  0.000000e+00  0.000000e+00
3.79741e+04       6.797e+09    8.368e+09  9.637473e-01  0.000000e+00  0.000000e+00
3.80240e+04       6.746e+09    8.305e+09  9.637635e-01  0.000000e+00  0.000000e+00
3.80739e+04       6.695e+09    8.242e+09  9.637797e-01  0.000000e+00  0.000000e+00
3.81238e+04       6.644e+09    8.180e+09  9.637959e-01  0.000000e+00  0.000000e+00
3.81737e+04       6.594e+09    8.119e+09  9.638121e-01  0.000000e+00  0.000000e+00
3.82236e+04       6.545e+09    8.057e+09  9.638282e-01  0.000000e+00  0.000000e+00
3.82735e+04       6.495e+09    7.996e+09  9.638444e-01  0.000000e+00  0.000000e+00
3.83234e+04       6.446e+09    7.936e+09  9.638605e-01  0.000000e+00  0.000000e+00
3.83733e+04       6.397e+09    7.876e+09  9.638767e-01  0.000000e+00  0.000000e+00
3.84232e+04       6.349e+09    7.817e+09  9.638928e-01  0.000000e+00  0.000000e+00
3.84731e+04       6.301e+09    7.758e+09  9.639089e-01  0.000000e+00  0.000000e+00
3.85230e+04       6.254e+09    7.699e+09  9.639250e-01  0.000000e+00  0.000000e+00
3.85729e+04       6.206e+09    7.641e+09  9.639411e-01  0.000000e+00  0.000000e+00
3.86228e+04       6.159e+09    7.583e+09  9.639572e-01  0.000000e+00  0.000000e+00
3.86727e+04       6.113e+09    7.526e+09  9.639733e-01  0.000000e+00  0.000000e+00
3.87226e+04       6.067e+09    7.469e+09  9.639893e-01  0.000000e+00  0.000000e+00
3.87725e+04       6.021e+09    7.412e+09  9.640054e-01  0.000000e+00  0.000000e+00
3.88224e+04       5.975e+09    7.356e+09  9.640214e-01  0.000000e+00  0.000000e+00
3.88723e+04       5.930e+09    7.301e+09  9.640375e-01  0.000000e+00  0.000000e+00
3.89222e+04       5.885e+09    7.245e+09  9.640535e-01  0.000000e+00  0.000000e+00
3.89721e+04       5.841e+09    7.191e+09  9.640695e-01  0.000000e+00  0.000000e+00
3.90220e+04       5.796e+09    7.136e+09  9.640855e-01  0.000000e+00  0.000000e+00
3.90719e+04       5.752e+09    7.082e+09  9.641015e-01  0.000000e+00  0.000000e+00
3.91218e+04       5.709e+09    7.029e+09  9.641175e-01  0.000000e+00  0.000000e+00
3.91717e+04       5.666e+09    6.975e+09  9.641335e-01  0.000000e+00  0.000000e+00
3.92216e+04       5.623e+09    6.922e+09  9.641494e-01  0.000000e+00  0.000000e+00
3.92715e+04       5.580e+09    6.870e+09  9.641654e-01  0.000000e+00  0.000000e+00
3.93214e+04       5.538e+09    6.818e+09  9.641813e-01  0.000000e+00  0.000000e+00
3.93713e+04       5.496e+09    6.766e+09  9.641972e-01  0.000000e+00  0.000000e+00
3.94212e+04       5.454e+09    6.715e+09  9.642132e-01  0.000000e+00  0.000000e+00
3.94711e+04       5.413e+09    6.664e+09  9.642291e-01  0.000000e+00  0.000000e+00
3.95210e+04       5.372e+09    6.614e+09  9.642450e-01  0.000000e+00  0.000000e+00
3.95709e+04       5.331e+09    6.563e+09  9.642609e-01  0.000000e+00  0.000000e+00
3.96208e+04       5.291e+09    6.514e+09  9.642768e-01  0.000000e+00  0.000000e+00
3.96707e+04       5.251e+09    6.464e+09  9.642926e-01  0.000000e+00  0.000000e+00
3.97206e+04       5.211e+09    6.415e+09  9.643085e-01  0.000000e+00  0.000000e+00
3.97705e+04       5.171e+09    6.366e+09  9.643243e-01  0.000000e+00  0.000000e+00
3.98204e+04       5.132e+09    6.318e+09  9.643402e-01  0.000000e+00  0.000000e+00
3.98703e+04       5.093e+09    6.270e+09  9.643560e-01  0.000000e+00  0.000000e+00
3.99202e+04       5.054e+09    6.223e+09  9.643718e-01  0.000000e+00  0.000000e+00
3.99701e+04       5.016e+09    6.175e+09  9.643876e-01  0.000000e+00  0.000000e+00
4.00200e+04       4.978e+09    6.128e+09  9.644034e-01  0.000000e+00  0.000000e+00
4.00699e+04       4.940e+09    6.082e+09  9.644192e-01  0.000000e+00  0.000000e+00
4.01198e+04       4.902e+09    6.036e+09  9.644350e-01  0.000000e+00  0.000000e+00
4.01697e+04       4.865e+09    5.990e+09  9.644508e-01  0.000000e+00  0.000000e+00
4.02196e+04       4.828e+09    5.944e+09  9.644665e-01  0.000000e+00  0.000000e+00
4.02695e+04       4.792e+09    5.899e+09  9.644823e-01  0.000000e+00  0.000000e+00
4.03194e+04       4.755e+09    5.854e+09  9.644980e-01  0.000000e+00  0.000000e+00
4.03693e+04       4.719e+09    5.810e+09  9.645137e-01  0.000000e+00  0.000000e+00
4.04192e+04       4.683e+09    5.766e+09  9.645295e-01  0.000000e+00  0.000000e+00
4.04691e+04       4.647e+09    5.722e+09  9.645452e-01  0.000000e+00  0.000000e+00
4.05190e+04       4.612e+09    5.678e+09  9.645609e-01  0.000000e+00  0.000000e+00
4.05689e+04       4.577e+09    5.635e+09  9.645765e-01  0.000000e+00  0.000000e+00
4.06188e+04       4.542e+09    5.592e+09  9.645922e-01  0.000000e+00  0.000000e+00
4.06687e+04       4.508e+09    5.550e+09  9.646079e-01  0.000000e+00  0.000000e+00
4.07186e+04       4.473e+09    5.507e+09  9.646235e-01  0.000000e+00  0.000000e+00
4.07685e+04       4.439e+09    5.465e+09  9.646392e-01  0.000000e+00  0.000000e+00
4.08184e+04       4.405e+09    5.424e+09  9.646548e-01  0.000000e+00  0.000000e+00
4.08683e+04       4.372e+09    5.382e+09  9.646704e-01  0.000000e+00  0.000000e+00
4.09182e+04       4.339e+09    5.341e+09  9.646860e-01  0.000000e+00  0.000000e+00
4.09681e+04       4.306e+09    5.301e+09  9.647016e-01  0.000000e+00  0.000000e+00
4.10180e+04       4.273e+09    5.260e+09  9.647172e-01  0.000000e+00  0.000000e+00
4.10679e+04       4.240e+09    5.220e+09  9.647328e-01  0.000000e+00  0.000000e+00
4.11178e+04       4.208e+09    5.180e+09  9.647484e-01  0.000000e+00  0.000000e+00
4.11677e+04       4.176e+09    5.141e+09  9.647639e-01  0.000000e+00  0.000000e+00
4.12176e+04       4.144e+09    5.102e+09  9.647795e-01  0.000000e+00  0.000000e+00
4.12675e+04       4.112e+09    5.063e+09  9.647950e-01  0.000000e+00  0.000000e+00
4.13174e+04       4.081e+09    5.024e+09  9.648106e-01  0.000000e+00  0.000000e+00
4.13673e+04       4.050e+09    4.986e+09  9.648261e-01  0.000000e+00  0.000000e+00
4.14172e+04       4.019e+09    4.948e+09  9.648416e-01  0.000000e+00  0.000000e+00
4.14671e+04       3.988e+09    4.910e+09  9.648571e-01  0.000000e+00  0.000000e+00
4.15170e+04       3.958e+09    4.873e+09  9.648726e-01  0.000000e+00  0.000000e+00
4.15669e+04       3.928e+09    4.835e+09  9.648880e-01  0.000000e+00  0.000000e+00
4.16168e+04       3.898e+09    4.799e+09  9.649035e-01  0.000000e+00  0.000000e+00
4.16667e+04       3.868e+09    4.762e+09  9.649190e-01  0.000000e+00  0.000000e+00
4.17166e+04       3.838e+09    4.726e+09  9.649344e-01  0.000000e+00  0.000000e+00
4.17665e+04       3.809e+09    4.689e+09  9.649498e-01  0.000000e+00  0.000000e+00
4.18164e+04       3.780e+09    4.654e+09  9.649653e-01  0.000000e+00  0.000000e+00
4.18663e+04       3.751e+09    4.618e+09  9.649807e-01  0.000000e+00  0.000000e+00
4.19162e+04       3.722e+09    4.583e+09  9.649961e-01  0.000000e+00  0.000000e+00
4.19661e+04       3.694e+09    4.548e+09  9.650115e-01  0.000000e+00  0.000000e+00
4.20160e+04       3.666e+09    4.513e+09  9.650269e-01  0.000000e+00  0.000000e+00
4.20659e+04       3.638e+09    4.479e+09  9.650422e-01  0.000000e+00  0.000000e+00
4.21158e+04       3.610e+09    4.444e+09  9.650576e-01  0.000000e+00  0.000000e+00
4.21657e+04       3.582e+09    4.410e+09  9.650729e-01  0.000000e+00  0.000000e+00
4.22156e+04       3.555e+09    4.377e+09  9.650883e-01  0.000000e+00  0.000000e+00
4.22655e+04       3.528e+09    4.343e+09  9.651036e-01  0.000000e+00  0.000000e+00
4.23154e+04       3.501e+09    4.310e+09  9.651189e-01  0.000000e+00  0.000000e+00
4.23653e+04       3.474e+09    4.277e+09  9.651342e-01  0.000000e+00  0.000000e+00
4.24152e+04       3.447e+09    4.244e+09  9.651495e-01  0.000000e+00  0.000000e+00
4.24651e+04       3.421e+09    4.212e+09  9.651648e-01  0.000000e+00  0.000000e+00
4.25150e+04       3.395e+09    4.179e+09  9.651801e-01  0.000000e+00  0.000000e+00
4.25649e+04       3.369e+09    4.147e+09  9.651954e-01  0.000000e+00  0.000000e+00
4.26148e+04       3.343e+09    4.116e+09  9.652106e-01  0.000000e+00  0.000000e+00
4.26647e+04       3.317e+09    4.084e+09  9.652259e-01  0.000000e+00  0.000000e+00
4.27146e+04       3.292e+09    4.053e+09  9.652411e-01  0.000000e+00  0.000000e+00
4.27645e+04       3.267e+09    4.022e+09  9.652563e-01  0.000000e+00  0.000000e+00
4.28144e+04       3.242e+09    3.991e+09  9.652715e-01  0.000000e+00  0.000000e+00
4.28643e+04       3.217e+09    3.960e+09  9.652867e-01  0.000000e+00  0.000000e+00
4.29142e+04       3.192e+09    3.930e+09  9.653019e-01  0.000000e+00  0.000000e+00
4.29641e+04       3.168e+09    3.900e+09  9.653171e-01  0.000000e+00  0.000000e+00
4.30140e+04       3.144e+09    3.870e+09  9.653323e-01  0.000000e+00  0.000000e+00
4.30639e+04       3.119e+09    3.840e+09  9.653474e-01  0.000000e+00  0.000000e+00
4.31138e+04       3.095e+09    3.811e+09  9.653626e-01  0.000000e+00  0.000000e+00
4.31637e+04       3.072e+09    3.782e+09  9.653777e-01  0.000000e+00  0.000000e+00
4.32136e+04       3.048e+09    3.753e+09  9.653929e-01  0.000000e+00  0.000000e+00
4.32635e+04       3.025e+09    3.724e+09  9.654080e-01  0.000000e+00  0.000000e+00
4.33134e+04       3.002e+09    3.695e+09  9.654231e-01  0.000000e+00  0.000000e+00
4.33633e+04       2.979e+09    3.667e+09  9.654382e-01  0.000000e+00  0.000000e+00
4.34132e+04       2.956e+09    3.639e+09  9.654533e-01  0.000000e+00  0.000000e+00
4.34631e+04       2.933e+09    3.611e+09  9.654683e-01  0.000000e+00  0.000000e+00
4.35130e+04       2.911e+09    3.583e+09  9.654834e-01  0.000000e+00  0.000000e+00
4.35629e+04       2.888e+09    3.556e+09  9.654985e-01  0.000000e+00  0.000000e+00
4.36128e+04       2.866e+09    3.528e+09  9.655135e-01  0.000000e+00  0.000000e+00
4.36627e+04       2.844e+09    3.501e+09  9.655285e-01  0.000000e+00  0.000000e+00
4.37126e+04       2.822e+09    3.474e+09  9.655436e-01  0.000000e+00  0.000000e+00
4.37625e+04       2.800e+09    3.448e+09  9.655586e-01  0.000000e+00  0.000000e+00
4.38124e+04       2.779e+09    3.421e+09  9.655736e-01  0.000000e+00  0.000000e+00
4.38623e+04       2.758e+09    3.395e+09  9.655886e-01  0.000000e+00  0.000000e+00
4.39122e+04       2.736e+09    3.369e+09  9.656035e-01  0.000000e+00  0.000000e+00
4.39621e+04       2.715e+09    3.343e+09  9.656185e-01  0.000000e+00  0.000000e+00
4.40120e+04       2.695e+09    3.317e+09  9.656335e-01  0.000000e+00  0.000000e+00
4.40619e+04       2.674e+09    3.292e+09  9.656484e-01  0.000000e+00  0.000000e+00
4.41118e+04       2.653e+09    3.267e+09  9.656634e-01  0.000000e+00  0.000000e+00
4.41617e+04       2.633e+09    3.241e+09  9.656783e-01  0.000000e+00  0.000000e+00
4.42116e+04       2.613e+09    3.216e+09  9.656932e-01  0.000000e+00  0.000000e+00
4.42615e+04       2.592e+09    3.192e+09  9.657081e-01  0.000000e+00  0.000000e+00
4.43114e+04       2.573e+09    3.167e+09  9.657230e-01  0.000000e+00  0.000000e+00
4.43613e+04       2.553e+09    3.143e+09  9.657379e-01  0.000000e+00  0.000000e+00
4.44112e+04       2.533e+09    3.119e+09  9.657528e-01  0.000000e+00  0.000000e+00
4.44611e+04       2.514e+09    3.095e+09  9.657676e-01  0.000000e+00  0.000000e+00
4.45110e+04       2.494e+09    3.071e+09  9.657825e-01  0.000000e+00  0.000000e+00
4.45609e+04       2.475e+09    3.047e+09  9.657973e-01  0.000000e+00  0.000000e+00
4.46108e+04       2.456e+09    3.024e+09  9.658122e-01  0.000000e+00  0.000000e+00
4.46607e+04       2.437e+09    3.000e+09  9.658270e-01  0.000000e+00  0.000000e+00
4.47106e+04       2.418e+09    2.977e+09  9.658418e-01  0.000000e+00  0.000000e+00
4.47605e+04       2.400e+09    2.954e+09  9.658566e-01  0.000000e+00  0.000000e+00
4.48104e+04       2.381e+09    2.932e+09  9.658714e-01  0.000000e+00  0.000000e+00
4.48603e+04       2.363e+09    2.909e+09  9.658862e-01  0.000000e+00  0.000000e+00
4.49102e+04       2.345e+09    2.887e+09  9.659009e-01  0.000000e+00  0.000000e+00
